GasDate,FacilityName,FacilityId,FacilityType,Demand,Supply,TransferIn,TransferOut,HeldInStorage,CushionGasStorage,State,LocationName,LocationId,LastUpdated
2026/07/29,Kincora,544253,PROD,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:46:54
2026/07/29,KKLP,523209,PIPE,0.000,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/30 12:46:54
2026/07/29,Kogan North,540061,PROD,0.000,3.982,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:46:54
2026/07/29,Ladbroke Grove PS,555086,BBGPG,9.880,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/30 12:46:54
2026/07/29,Lang Lang,530039,PROD,0.000,10.000,0.000,0.000,,,VIC,Gippsland,590009,2026/07/30 10:08:03
2026/07/29,Laverton,533201,BBGPG,0.003,0.000,0.000,0.000,,,VIC,Geelong,590005,2026/07/31 11:00:01
2026/07/29,Longford,530040,PROD,0.000,645.046,0.000,0.000,,,VIC,Longford Hub,530015,2026/07/30 09:08:42
2026/07/29,Loy Yang B,533163,BBGPG,0.000,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/07/30 11:01:21
2026/07/29,LYB Transmission Pipeline,535023,PIPE,0.013,0.000,0.133,0.000,,,VIC,Gippsland,590009,2026/07/30 11:01:21
2026/07/29,MAPS,550054,PIPE,68.311,0.000,0.000,0.000,,,SA,Adelaide,550016,2026/07/30 11:31:05
2026/07/29,MAPS,550054,PIPE,0.000,29.935,195.226,0.000,,,SA,Moomba Hub,550017,2026/07/30 11:31:05
2026/07/29,MAPS,550054,PIPE,189.628,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/30 11:31:05
2026/07/29,McArthur River Mine,580220,BBGPG,8.512,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/07/30 08:56:33
2026/07/29,MCF,550050,COMPRESSOR,0.000,0.000,0.000,0.000,,,SA,Moomba Hub,550017,2026/07/30 12:46:54
2026/07/29,Mereenie,580040,PROD,0.000,26.425,0.000,0.000,,,NT,Regional - NT,590017,2026/07/30 12:07:36
2026/07/29,Meridian,540064,PROD,0.000,46.243,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 09:38:52
2026/07/29,Mintaro Power Station,555031,BBGPG,0.000,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/30 11:31:05
2026/07/29,Moomba,550045,PROD,0.000,229.600,0.000,0.000,,,SA,Moomba Hub,550017,2026/08/03 20:58:26
2026/07/29,Moomba Storage,550046,STOR,0.000,0.000,0.000,0.000,6309.300,0.000,SA,Moomba Hub,550017,2026/08/03 20:58:26
2026/07/29,Mortlake PS,530063,BBGPG,37.836,0.000,0.000,0.000,,,VIC,Regional - VIC,590012,2026/07/30 07:20:00
2026/07/29,MPL,530061,PIPE,0.000,0.000,23.407,0.000,,,VIC,Iona Hub,530016,2026/07/30 07:20:00
2026/07/29,MPL,530061,PIPE,37.836,0.000,0.000,0.000,,,VIC,Regional - VIC,590012,2026/07/30 07:20:00
2026/07/29,MRP,580100,PIPE,8.512,0.000,8.513,0.000,,,NT,Regional - NT,590017,2026/07/30 08:56:33
2026/07/29,MSP,520053,PIPE,145.122,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/30 12:46:54
2026/07/29,MSP,520053,PIPE,0.000,0.000,115.501,12.500,,,SA,Moomba Hub,550017,2026/07/30 12:46:54
2026/07/29,MSP,520053,PIPE,45.430,0.000,0.000,3.894,,,NSW,Regional - NSW,590011,2026/07/30 12:46:54
2026/07/29,MSP,520053,PIPE,19.969,0.000,0.000,0.000,,,NSW,Regional - ACT,590015,2026/07/30 12:46:54
2026/07/29,MSP,520053,PIPE,0.000,0.000,59.059,0.000,,,NSW,Culcairn,590016,2026/07/30 12:46:54
2026/07/29,Newport,533171,BBGPG,0.006,0.000,0.000,0.000,,,VIC,Melbourne,590008,2026/07/31 11:00:01
2026/07/29,NGP,580050,PIPE,0.000,0.000,14.027,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:01:17
2026/07/29,NGP,580050,PIPE,0.000,0.000,20.863,32.590,,,NT,Regional - NT,590017,2026/07/30 12:01:17
2026/07/29,NGS,520060,STOR,0.030,0.598,0.000,0.000,736.739,76.793,NSW,Sydney,520008,2026/07/30 09:19:58
2026/07/29,Oakey PS,544095,BBGPG,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:46:54
2026/07/29,Orana,540084,PROD,0.000,166.859,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/03 11:30:48
2026/07/29,Orbost,530041,PROD,0.000,74.178,0.000,0.000,,,VIC,Regional - VIC,590012,2026/07/30 12:01:05
2026/07/29,Orica,544011,BBLARGE,7.903,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:01:07
2026/07/29,Orica (Kooragang Island),523206,BBLARGE,39.894,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/30 13:00:00
2026/07/29,Osborne,555033,BBGPG,33.955,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/30 11:31:05
2026/07/29,Otway,530044,PROD,0.000,91.250,0.000,0.000,,,VIC,Iona Hub,530016,2026/07/30 10:51:15
2026/07/29,Owen Springs Power Station,580235,BBGPG,1.605,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/07/30 06:41:12
2026/07/29,Palm Valley,580060,PROD,0.000,5.742,0.000,0.000,,,NT,Regional - NT,590017,2026/07/30 12:07:36
2026/07/29,PCA,550052,PIPE,0.000,29.502,29.104,2.793,,,VIC,Iona Hub,530016,2026/07/30 07:20:01
2026/07/29,PCA,550052,PIPE,5.156,0.000,0.000,0.000,,,SA,Adelaide,550016,2026/07/30 07:20:01
2026/07/29,PCA,550052,PIPE,0.000,0.000,0.000,18.338,,,VIC,Regional - VIC,590012,2026/07/30 07:20:01
2026/07/29,PCA,550052,PIPE,58.410,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/30 07:20:01
2026/07/29,PCI,530060,PIPE,0.000,102.729,2.793,105.522,,,VIC,Iona Hub,530016,2026/07/30 07:20:01
2026/07/29,Peat,540065,PROD,0.000,11.909,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/03 11:30:48
2026/07/29,Pelican Point Power Station,555089,BBGPG,55.503,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/30 07:20:01
2026/07/29,Phosphate Hill,544081,BBLARGE,26.171,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:46:54
2026/07/29,Pipeline Compression Station,544279,COMPRESSOR,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 10:58:07
2026/07/29,PVP,580070,PIPE,2.149,0.000,2.252,0.000,,,NT,Regional - NT,590017,2026/07/30 06:41:12
2026/07/29,QCLNG LNG Plant,544272,LNGEXPORT,1372.725,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/08/10 11:36:14
2026/07/29,QGP,540058,PIPE,0.000,0.000,38.010,0.000,,,QLD,Wallumbilla Hub,540032,2026/07/30 12:01:07
2026/07/29,QGP,540058,PIPE,139.773,24.625,76.885,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:01:07
2026/07/29,Quarantine Power Station,555087,BBGPG,36.377,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/30 11:31:05
2026/07/29,Queensland Aluminia,544012,BBLARGE,38.612,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:01:07
2026/07/29,RBP,540057,PIPE,0.000,0.000,0.000,20.800,,,QLD,Wallumbilla Hub,540032,2026/07/30 12:46:54
2026/07/29,RBP,540057,PIPE,4.350,29.896,51.043,0.506,,,QLD,Regional - QLD,590001,2026/07/30 12:46:54
2026/07/29,RBP,540057,PIPE,55.079,0.000,0.000,0.000,,,QLD,Brisbane,590002,2026/07/30 12:46:54
2026/07/29,RCWP,540102,PIPE,0.000,0.000,0.000,54.940,,,QLD,Wallumbilla Hub,540032,2026/07/30 12:46:54
2026/07/29,RCWP,540102,PIPE,0.000,0.000,54.855,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:46:54
2026/07/29,Reedy Creek,540085,PROD,0.000,200.111,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/03 11:30:48
2026/07/29,RMNGPF,640011,PROD,0.000,17.980,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 13:01:45
2026/07/29,RNMGP,640012,PIPE,0.000,17.980,0.000,17.980,,,QLD,Regional - QLD,590001,2026/07/30 13:01:45
2026/07/29,RNP,640009,PIPE,0.000,23.674,0.000,23.674,,,QLD,Regional - QLD,590001,2026/07/30 12:01:09
2026/07/29,Rolleston,540073,PROD,0.000,8.382,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:01:07
2026/07/29,Roma,540095,PROD,0.000,228.332,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 10:58:27
2026/07/29,Roma North,544260,PROD,0.000,23.674,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:01:19
2026/07/29,Roma Power Station,540120,BBGPG,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:54:57
2026/07/29,Ron Goodin Power Station,580234,BBGPG,0.000,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/07/30 06:41:12
2026/07/29,RPL,540110,PIPE,0.066,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:54:57
2026/07/29,Ruby Jo,540082,PROD,0.000,427.238,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/10 11:36:14
2026/07/29,RUGS,540040,STOR,0.000,5.101,0.000,0.000,15182.026,0.000,QLD,Regional - QLD,590001,2026/07/30 10:58:27
2026/07/29,Scotia,540072,PROD,0.000,103.757,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 10:58:27
2026/07/29,SEPS,550061,PIPE,8.155,0.000,8.163,0.000,,,SA,Regional - SA,590013,2026/07/30 11:32:05
2026/07/29,SESA,550060,PIPE,0.000,0.000,18.337,0.000,,,VIC,Regional - VIC,590012,2026/07/30 12:46:54
2026/07/29,SESA,550060,PIPE,9.880,0.000,0.000,8.155,,,SA,Regional - SA,590013,2026/07/30 12:46:54
2026/07/29,Smithfield Energy Facility,522004,BBGPG,0.000,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/07/30 12:07:19
2026/07/29,Snapper Point,555090,BBGPG,4.385,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/30 11:31:05
2026/07/29,Somerton,533174,BBGPG,6.023,0.000,0.000,0.000,,,VIC,Melbourne,590008,2026/07/31 11:00:01
2026/07/29,Spring Gully,540066,PROD,0.000,57.133,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/03 11:30:48
2026/07/29,SSP,540103,PIPE,0.000,6.960,0.000,6.960,,,QLD,Regional - QLD,590001,2026/07/30 09:16:20
2026/07/29,SSSF,540062,STOR,0.000,6.300,0.000,0.000,8690.592,0.000,QLD,Regional - QLD,590001,2026/07/30 09:16:20
2026/07/29,Strathblane,540067,PROD,0.000,53.023,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/03 11:30:48
2026/07/29,Swanbank Power Station,544104,BBGPG,0.000,0.000,0.000,0.000,,,QLD,Brisbane,590002,2026/07/30 12:46:54
2026/07/29,SWQP,540060,PIPE,0.000,0.000,373.201,210.199,,,QLD,Wallumbilla Hub,540032,2026/07/30 12:46:54
2026/07/29,SWQP,540060,PIPE,0.000,0.000,0.000,95.534,,,QLD,Ballera,540078,2026/07/30 12:46:54
2026/07/29,SWQP,540060,PIPE,0.000,199.616,0.000,298.227,,,SA,Moomba Hub,550017,2026/07/30 12:46:54
2026/07/29,SWQP,540060,PIPE,0.117,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:46:54
2026/07/29,Talinga,540076,PROD,0.000,86.617,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/03 11:30:48
2026/07/29,Tallawarra,522002,BBGPG,0.000,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/07/30 11:00:04
2026/07/29,Tallawarra Pipeline,523201,PIPE,0.000,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/07/30 11:00:04
2026/07/29,Taloona,540068,PROD,0.000,40.809,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/03 11:30:48
2026/07/29,Tanami GP,580210,PIPE,7.456,0.000,7.700,0.000,,,NT,Regional - NT,590017,2026/07/30 12:02:00
2026/07/29,TGP,570050,PIPE,0.000,0.000,88.956,45.995,,,VIC,Longford Hub,530015,2026/07/31 12:01:00
2026/07/29,TGP,570050,PIPE,46.794,0.000,0.000,0.000,,,TAS,Regional - TAS,590014,2026/07/31 12:01:00
2026/07/29,Tipton,540051,PROD,0.000,41.055,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 10:18:18
2026/07/29,Torrens Island PS,555041,BBGPG,72.768,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/30 11:31:05
2026/07/29,Uranquinty Power Station,522047,BBGPG,0.000,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/07/30 12:46:54
2026/07/29,Valley Power GPG,535024,BBGPG,0.013,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/07/30 11:01:21
2026/07/29,VicHub,532005,PIPE,0.000,0.000,49.221,49.221,,,VIC,Longford Hub,530015,2026/07/30 12:01:22
2026/07/29,Viva Energy Refinery,535018,BBLARGE,10.431,0.000,0.000,0.000,,,VIC,Geelong,590005,2026/07/30 07:30:14
2026/07/29,VTS,530110,PIPE,0.000,408.325,95.242,0.000,,,VIC,Longford Hub,530015,2026/07/31 11:00:01
2026/07/29,VTS,530110,PIPE,0.000,316.197,53.008,0.000,,,VIC,Iona Hub,530016,2026/07/31 11:00:01
2026/07/29,VTS,530110,PIPE,12.673,0.000,0.000,0.000,,,VIC,Western,590004,2026/07/31 11:00:01
2026/07/29,VTS,530110,PIPE,79.251,0.000,0.000,0.000,,,VIC,Geelong,590005,2026/07/31 11:00:01
2026/07/29,VTS,530110,PIPE,54.870,0.000,0.000,0.000,,,VIC,Ballarat,590006,2026/07/31 11:00:01
2026/07/29,VTS,530110,PIPE,82.400,0.000,0.000,0.000,,,VIC,Northern,590007,2026/07/31 11:00:01
2026/07/29,VTS,530110,PIPE,507.904,0.198,0.000,0.000,,,VIC,Melbourne,590008,2026/07/31 11:00:01
2026/07/29,VTS,530110,PIPE,51.238,0.000,7.150,0.133,,,VIC,Gippsland,590009,2026/07/31 11:00:01
2026/07/29,VTS,530110,PIPE,0.000,0.000,0.000,59.058,,,NSW,Culcairn,590016,2026/07/31 11:00:01
2026/07/29,Wallumbilla Compression Station,544280,COMPRESSOR,0.000,0.000,0.000,0.000,,,QLD,Wallumbilla Hub,540032,2026/07/30 10:58:07
2026/07/29,WCFA,540045,COMPRESSOR,0.000,0.000,235.493,235.493,,,QLD,Wallumbilla Hub,540032,2026/07/30 12:46:54
2026/07/29,WCFB,540046,COMPRESSOR,0.000,0.000,131.408,131.408,,,QLD,Wallumbilla Hub,540032,2026/07/30 12:46:54
2026/07/29,Weddell Power Station,580232,BBGPG,7.865,0.000,0.000,0.000,,,NT,Darwin,580001,2026/07/30 12:46:54
2026/07/29,WGP,540091,PIPE,1372.725,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/08/10 11:36:14
2026/07/29,WGP,540091,PIPE,0.000,1337.170,56.704,0.000,,,QLD,Regional - QLD,590001,2026/08/10 11:36:14
2026/07/29,Whyalla Steelworks,555085,BBLARGE,4.183,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/30 11:31:05
2026/07/29,Windibri,540069,PROD,0.000,106.863,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/10 11:36:14
2026/07/29,Woleebee Creek,540087,PROD,0.000,643.578,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/10 11:36:14
2026/07/29,WPP,580030,PIPE,7.865,11.276,0.000,3.416,,,NT,Darwin,580001,2026/07/30 12:46:54
2026/07/29,Yarwun,544282,BBGPG,75.600,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:01:07
2026/07/29,Yelcherr,580180,PROD,0.000,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/07/30 12:46:54
2026/07/29,Yellowbank,540074,PROD,0.000,11.993,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/30 12:01:07
2026/07/30,Adelaide Brighton,555091,BBLARGE,12.560,0.000,0.000,0.000,,,SA,Adelaide,550016,2026/07/31 13:00:01
2026/07/30,AGP,580010,PIPE,18.530,0.000,7.488,0.000,,,NT,Darwin,580001,2026/07/31 12:47:37
2026/07/30,AGP,580010,PIPE,9.094,32.107,31.789,39.433,,,NT,Regional - NT,590017,2026/07/31 12:47:37
2026/07/30,APLNG Pipeline,540093,PIPE,1658.187,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/08/04 11:30:16
2026/07/30,APLNG Pipeline,540093,PIPE,0.000,1352.103,458.706,170.636,,,QLD,Regional - QLD,590001,2026/08/04 11:30:16
2026/07/30,Arcadia,540101,PROD,0.000,92.006,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/31 10:58:17
2026/07/30,ATGP,640013,PIPE,0.000,43.258,0.000,43.258,,,QLD,Regional - QLD,590001,2026/07/31 12:01:11
2026/07/30,ATHENA,535014,PROD,0.000,17.705,0.000,0.000,,,VIC,Iona Hub,530016,2026/08/04 10:55:37
2026/07/30,Atlas,544261,PROD,0.000,43.258,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/31 12:01:15
2026/07/30,Atlas East Central Processing Facility,640008,PROD,0.000,30.990,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/31 11:13:32
2026/07/30,Atlas to Reedy Creek Pipeline,640007,PIPE,0.000,30.993,0.000,34.884,,,QLD,Regional - QLD,590001,2026/07/31 12:47:37
2026/07/30,Australia Pacific LNG,544273,LNGEXPORT,1658.186,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/07/31 12:00:25
2026/07/30,Australian Paper (Opal),535021,BBLARGE,11.507,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/07/31 11:00:01
2026/07/30,B1PL,540077,PIPE,0.031,41.059,0.000,41.523,,,QLD,Regional - QLD,590001,2026/07/31 11:00:55
2026/07/30,B2PL,540071,PIPE,0.000,55.120,0.000,56.824,,,QLD,Regional - QLD,590001,2026/07/31 10:20:39
2026/07/30,Bairnsdale Power Station,535020,BBGPG,2.513,0.000,0.000,0.000,,,VIC,Regional - VIC,590012,2026/07/31 11:00:56
2026/07/30,BCF,540047,COMPRESSOR,0.000,0.000,82.000,82.000,,,QLD,Regional - QLD,590001,2026/08/04 14:45:35
2026/07/30,Bell Bay CCGT,577016,BBGPG,32.266,0.000,0.000,0.000,,,TAS,Regional - TAS,590014,2026/08/01 15:01:00
2026/07/30,Bell Bay GGT,577014,BBGPG,0.000,0.000,0.000,0.000,,,TAS,Regional - TAS,590014,2026/08/01 15:01:00
2026/07/30,Bell Bay OCGT,577015,BBGPG,0.000,0.000,0.000,0.000,,,TAS,Regional - TAS,590014,2026/08/01 15:01:00
2026/07/30,Bellevue,540083,PROD,0.000,178.669,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/10 11:36:14
2026/07/30,BGP,580020,PIPE,0.288,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/07/31 12:47:37
2026/07/30,BlueScope,523204,BBLARGE,11.779,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/31 12:01:05
2026/07/30,Bolivar,555008,BBGPG,3.447,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/31 12:07:12
2026/07/30,Bomaderry Gas Pipeline,523202,PIPE,21.411,0.000,21.411,0.000,,,NSW,Regional - NSW,590011,2026/07/31 13:31:30
2026/07/30,BPP,530030,PIPE,3.060,13.420,0.000,10.355,,,VIC,Gippsland,590009,2026/07/31 11:00:01
2026/07/30,Braemar 2 Power Station,544085,BBGPG,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/31 10:20:39
2026/07/30,Braemar Power Station,544252,BBGPG,0.031,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/31 11:00:55
2026/07/30,BWP,540096,PIPE,0.000,0.000,0.000,116.599,,,QLD,Wallumbilla Hub,540032,2026/07/31 12:47:37
2026/07/30,BWP,540096,PIPE,0.000,116.845,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/31 12:47:37
2026/07/30,CGP,540059,PIPE,0.000,0.000,82.006,0.000,,,QLD,Ballera,540078,2026/07/31 12:47:37
2026/07/30,CGP,540059,PIPE,71.412,0.000,0.000,14.001,,,QLD,Regional - QLD,590001,2026/07/31 12:47:37
2026/07/30,Channel Island Power Station,580231,BBGPG,18.530,0.000,0.000,0.000,,,NT,Darwin,580001,2026/07/31 12:47:37
2026/07/30,Colongra,523120,BBGPG,0.000,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/07/31 12:00:05
2026/07/30,ColongraGP,520090,PIPE,0.000,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/31 12:00:05
2026/07/30,ColongraGP,520090,PIPE,0.000,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/07/31 12:00:05
2026/07/30,Combabula,540094,PROD,0.000,293.010,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/04 11:30:16
2026/07/30,Condabri Central,540080,PROD,0.000,140.491,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/04 11:30:16
2026/07/30,Condabri North,540090,PROD,0.000,159.831,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/04 11:30:16
2026/07/30,Condabri South,540086,PROD,0.000,156.329,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/04 11:30:16
2026/07/30,Condamine Power Station,544274,BBGPG,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/10 11:35:25
2026/07/30,CRWP,540098,PIPE,0.000,0.000,159.203,0.000,,,QLD,Wallumbilla Hub,540032,2026/07/31 10:58:04
2026/07/30,CRWP,540098,PIPE,0.000,227.804,41.614,462.015,,,QLD,Regional - QLD,590001,2026/07/31 10:58:04
2026/07/30,CWP,520054,PIPE,5.962,0.000,6.500,0.000,,,NSW,Regional - NSW,590011,2026/07/31 12:47:37
2026/07/30,Daandine,540050,PROD,0.000,55.120,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/31 10:20:39
2026/07/30,Dandenong LNG,530038,STOR,0.000,0.239,0.000,0.000,615.074,27.889,VIC,Melbourne,590008,2026/07/31 12:47:37
2026/07/30,DDP,540097,PIPE,0.000,0.000,0.000,190.949,,,QLD,Wallumbilla Hub,540032,2026/08/05 13:01:12
2026/07/30,DDP,540097,PIPE,26.559,506.159,134.731,430.799,,,QLD,Regional - QLD,590001,2026/08/05 13:01:12
2026/07/30,DDPS,544027,BBGPG,26.559,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/05 13:01:12
2026/07/30,Diamantina Power Station,544077,BBGPG,36.198,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/31 12:47:37
2026/07/30,Dry Creek Power Station,555026,BBGPG,0.000,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/31 11:31:05
2026/07/30,EGP,520047,PIPE,126.789,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/31 12:01:05
2026/07/30,EGP,520047,PIPE,16.823,0.000,0.000,0.000,,,NSW,Canberra,520009,2026/07/31 12:01:05
2026/07/30,EGP,520047,PIPE,0.000,184.768,0.000,136.161,,,VIC,Longford Hub,530015,2026/07/31 12:01:05
2026/07/30,EGP,520047,PIPE,29.769,0.000,0.000,21.411,,,NSW,Regional - NSW,590011,2026/07/31 12:01:05
2026/07/30,EGP,520047,PIPE,3.689,74.621,0.000,0.000,,,VIC,Regional - VIC,590012,2026/07/31 12:01:05
2026/07/30,EO4PL,540055,PIPE,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/10 11:36:14
2026/07/30,Eurombah Creek,540089,PROD,0.000,142.874,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/04 11:30:16
2026/07/30,Fairview,540070,PROD,0.000,285.609,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/31 10:58:17
2026/07/30,GLNG (Curtis Island),544276,LNGEXPORT,881.769,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/07/31 10:58:04
2026/07/30,GLNG Pipeline,540092,PIPE,881.769,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/07/31 10:58:04
2026/07/30,GLNG Pipeline,540092,PIPE,0.000,419.780,462.015,27.908,,,QLD,Regional - QLD,590001,2026/08/10 11:36:14
2026/07/30,Hallett,555029,BBGPG,18.940,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/31 11:31:05
2026/07/30,Hunter Power Station,523210,BBGPG,0.042,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/31 12:47:37
2026/07/30,ICF,530071,COMPRESSOR,0.000,0.000,0.000,0.000,,,VIC,Iona Hub,530016,2026/07/31 08:35:03
2026/07/30,Iona UGS,530042,STOR,0.000,439.078,0.000,0.000,15732.075,0.000,VIC,Iona Hub,530016,2026/07/31 08:30:02
2026/07/30,Jeerelang,533161,BBGPG,0.000,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/07/31 11:00:01
2026/07/30,Jordan,540088,PROD,0.000,271.067,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/10 11:36:14
2026/07/30,Katherine Power Station,580233,BBGPG,0.211,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/07/31 12:47:37
2026/07/30,Kenya,540075,PROD,0.000,127.057,0.000,0.000,,,QLD,Regional - QLD,590001,2026/08/10 11:36:14
2026/07/30,Kincora,544253,PROD,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/31 12:47:37
2026/07/30,KKLP,523209,PIPE,0.042,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/31 12:47:37
2026/07/30,Kogan North,540061,PROD,0.000,3.987,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/31 12:47:37
2026/07/30,Ladbroke Grove PS,555086,BBGPG,18.798,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/31 12:47:37
2026/07/30,Lang Lang,530039,PROD,0.000,13.420,0.000,0.000,,,VIC,Gippsland,590009,2026/07/31 11:12:00
2026/07/30,Laverton,533201,BBGPG,0.000,0.000,0.000,0.000,,,VIC,Geelong,590005,2026/07/31 11:00:01
2026/07/30,Longford,530040,PROD,0.000,479.272,0.000,0.000,,,VIC,Longford Hub,530015,2026/07/31 08:38:58
2026/07/30,Loy Yang B,533163,BBGPG,0.000,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/07/31 11:01:00
2026/07/30,LYB Transmission Pipeline,535023,PIPE,1.318,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/07/31 11:01:00
2026/07/30,MAPS,550054,PIPE,64.232,0.000,0.000,0.000,,,SA,Adelaide,550016,2026/07/31 11:31:05
2026/07/30,MAPS,550054,PIPE,0.000,40.861,218.929,0.000,,,SA,Moomba Hub,550017,2026/07/31 11:31:05
2026/07/30,MAPS,550054,PIPE,204.735,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/31 11:31:05
2026/07/30,McArthur River Mine,580220,BBGPG,9.278,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/07/31 08:56:17
